Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU53,OUT046,2854.3865240781856
FDD39,OUT035,3815.1644345898653
NCU17,OUT019,857.7329758620368
FDJ20,OUT046,1796.7225643296883
NCW41,OUT018,2665.1893215179466
FDL52,OUT035,803.4803817414812
FDS39,OUT035,1818.4375407562798
DRJ47,OUT045,2862.0806663975586
FDP13,OUT010,396.4276065588624
DRK39,OUT010,791.8170401274876
FDF28,OUT010,888.4919309562335
FDB09,OUT045,1796.7225643296883
FDM51,OUT046,1796.7225643296883
DRM49,OUT018,396.4276065588624
DRF23,OUT013,2862.0806663975586
DRH01,OUT035,2862.0806663975586
FDH12,OUT027,2633.3686796180946
FDA28,OUT019,858.0527224295977
FDW37,OUT018,887.7063342685201
FDF02,OUT046,1796.7225643296883
DRL37,OUT046,803.4803817414812
NCF43,OUT046,1818.4375407562798
FDH08,OUT010,617.7255327913654
FDR34,OUT019,481.04594193234584
NCK19,OUT049,2877.097405912663
NCD55,OUT018,396.4276065588624
FDT27,OUT049,3908.847318309793
FDQ57,OUT045,2697.5284063405834
FDA47,OUT035,2851.225939698824
DRG15,OUT027,1792.5638243435203
FDE05,OUT018,2484.613551087872
FDN46,OUT046,1796.7225643296883
FDX27,OUT027,2584.324965404512
FDT51,OUT045,1796.7225643296883
FDU33,OUT013,803.4803817414812
FDJ16,OUT027,1762.351754432612
FDD20,OUT019,858.1465288938833
FDT36,OUT049,803.4803817414812
DRF15,OUT027,4116.629959395425
FDN52,OUT010,872.9982887921291
FDC22,OUT027,5547.263554923866
FDX15,OUT045,2837.855705421211
FDT13,OUT013,2877.097405912663
FDU04,OUT017,1796.7225643296883
FDU31,OUT019,479.7167488904223
FDW59,OUT027,2463.524459500326
NCO29,OUT046,2854.3865240781856
FDL15,OUT035,2710.101366431518
FDI41,OUT049,2697.5284063405834
FDQ48,OUT049,1795.7850692390182
DRI39,OUT013,809.3505965014645
FDI08,OUT013,3908.847318309793
FDC21,OUT049,1796.7225643296883
FDF58,OUT035,832.4289599884744
FDS08,OUT010,595.0807495846886
FDE47,OUT045,1796.7225643296883
NCP18,OUT019,523.0332004632461
NCR41,OUT013,1792.1361028186245
FDA27,OUT013,3908.847318309793
FDA43,OUT035,2877.097405912663
FDA49,OUT045,1656.4325835718823
NCE55,OUT018,2792.705463791994
DRM49,OUT027,1027.7559694380918
FDF22,OUT027,5629.873745088442
FDQ15,OUT018,735.1888794990167
NCS54,OUT017,2862.0806663975586
NCY05,OUT013,803.4803817414812
FDR45,OUT046,3908.847318309793
FDK57,OUT049,1796.7225643296883
FDF41,OUT010,617.7255327913654
FDV21,OUT046,1796.7225643296883
FDD51,OUT046,803.4803817414812
FDF33,OUT046,1796.7225643296883
FDA38,OUT046,3908.847318309793
FDR56,OUT045,2877.097405912663
NCN41,OUT017,1796.7225643296883
FDC60,OUT027,2506.657854292815
FDB47,OUT045,3627.9485867492494
DRH01,OUT013,2862.0806663975586
FDW08,OUT046,1796.7225643296883
FDF38,OUT027,1027.0535387618434
FDY32,OUT017,2851.225939698824
FDG34,OUT049,1796.7225643296883
FDG47,OUT019,481.2336764109058
NCF18,OUT035,2877.097405912663
FDL39,OUT019,476.33861759824356
NCH55,OUT035,1796.7225643296883
DRJ35,OUT049,827.9271661474966
FDS44,OUT035,3908.847318309793
DRE01,OUT018,2815.3502469986693
FDY39,OUT013,2877.097405912663
FDY32,OUT018,2770.5167155169534
FDR33,OUT027,3030.919976103223
NCP50,OUT049,1411.9028053526413
FDZ47,OUT018,889.8817860611023
FDU57,OUT049,2710.101366431518
FDY44,OUT013,2877.097405912663
DRH59,OUT018,456.91099197392964
FDB03,OUT027,6177.226326884075
FDY46,OUT045,2877.097405912663
FDM39,OUT045,2862.0806663975586
FDY36,OUT035,915.681530417996
NCM55,OUT035,2877.097405912663
FDJ50,OUT010,400.3116455991176
DRL60,OUT013,2706.02876472072
NCJ54,OUT049,3908.847318309793
FDX59,OUT017,803.4803817414812
FDI07,OUT013,2919.464445015808
DRF51,OUT010,396.4276065588624
FDM14,OUT017,1796.7225643296883
FDP21,OUT045,2877.097405912663
FDE40,OUT035,836.3306813642102
FDE05,OUT035,2697.5284063405834
FDM13,OUT027,3342.5943145662786
FDC34,OUT027,4209.104085291344
NCI55,OUT018,889.1200323882651
NCE43,OUT018,2788.361378906467
FDW58,OUT018,889.1200323882651
FDG60,OUT045,3908.847318309793
FDV31,OUT017,2862.0806663975586
FDR47,OUT013,2877.097405912663
FDM60,OUT019,390.49011634059354
NCF06,OUT018,2815.3502469986693
NCN26,OUT027,3062.2210556118594
FDQ59,OUT049,1633.2471869728552
FDF09,OUT046,803.4803817414812
NCS06,OUT017,3908.847318309793
FDT44,OUT046,1796.7225643296883
FDI19,OUT017,3908.847318309793
FDT22,OUT017,826.9867937196424
NCF54,OUT027,4396.432153573243
DRG25,OUT045,2877.097405912663
FDB59,OUT017,2878.1444290759514
FDQ37,OUT017,2877.097405912663
FDP56,OUT035,803.4803817414812
FDW44,OUT035,2862.0806663975586
FDJ26,OUT010,616.5702549563777
FDU43,OUT018,2815.3502469986693
FDW33,OUT045,1796.7225643296883
NCX53,OUT027,3468.605279618906
FDN56,OUT010,665.2639946848144
DRF15,OUT049,2710.101366431518
FDO33,OUT017,1796.7225643296883
FDZ39,OUT010,889.1200323882651
NCJ19,OUT017,809.3505965014645
FDU01,OUT035,2877.097405912663
FDT12,OUT035,3896.520894103718
NCM18,OUT018,421.33787961203006
FDP19,OUT017,1798.8024403469367
NCR42,OUT049,803.4803817414812
FDN10,OUT046,1796.7225643296883
FDG44,OUT017,808.9732668609694
FDQ10,OUT046,2862.0806663975586
DRH13,OUT049,1796.7225643296883
FDT52,OUT013,3908.847318309793
FDM56,OUT045,1796.7225643296883
NCO43,OUT010,889.1200323882651
NCV29,OUT035,2862.0806663975586
NCF06,OUT013,3908.847318309793
FDO50,OUT035,1756.0746565396182
FDT59,OUT013,3908.847318309793
FDX40,OUT027,1027.0535387618434
FDE50,OUT017,2877.097405912663
FDX51,OUT017,2878.1444290759514
NCD30,OUT018,889.8817860611023
FDK15,OUT013,1796.7225643296883
FDL12,OUT045,827.9271661474966
FDK46,OUT017,3908.847318309793
DRH49,OUT010,735.1888794990167
FDQ57,OUT046,2697.5284063405834
FDY59,OUT017,1777.6480741184416
FDO09,OUT018,2815.3502469986693
NCG30,OUT035,1798.8024403469367
FDM09,OUT017,2860.301746815413
NCN17,OUT027,2621.7608859901593
NCS42,OUT013,1735.738730370014
FDD02,OUT019,857.8198055315687
FDE34,OUT013,2876.039142130171
FDU38,OUT045,2877.097405912663
FDB33,OUT046,2800.905926788091
NCJ29,OUT017,1656.4325835718823
FDZ27,OUT035,803.4803817414812
FDI40,OUT013,1796.7225643296883
FDG22,OUT013,803.4803817414812
FDT51,OUT017,1796.7225643296883
FDF20,OUT018,2792.705463791994
FDV50,OUT035,1796.7225643296883
FDT02,OUT049,803.4803817414812
DRC49,OUT017,2684.9398030227426
FDF26,OUT049,2706.02876472072
FDV52,OUT035,1796.7225643296883
FDX59,OUT049,803.4803817414812
FDV25,OUT035,3894.3455811352032
FDW23,OUT027,1027.0535387618434
FDE53,OUT018,889.1200323882651
FDA19,OUT017,1803.1696860063396
FDH22,OUT046,1798.8024403469367
NCO41,OUT013,1792.1361028186245
FDX12,OUT017,3908.847318309793
FDF17,OUT013,2878.1444290759514
FDS11,OUT045,3896.520894103718
FDR51,OUT035,2700.801626840394
FDT49,OUT010,889.1200323882651
FDC56,OUT013,1796.7225643296883
FDR13,OUT027,3061.8627110595094
FDQ60,OUT035,1796.7225643296883
FDN38,OUT049,3908.847318309793
NCL29,OUT013,2811.114545420267
FDO13,OUT027,4318.042361675498
FDE26,OUT018,2382.4224667311237
FDA31,OUT010,595.0807495846886
FDX14,OUT035,921.3420816669424
FDA34,OUT045,2862.0806663975586
FDF26,OUT013,2725.7316672148354
FDE38,OUT045,2859.3376594108236
DRI11,OUT046,1796.7225643296883
FDQ60,OUT027,3061.8627110595094
FDL21,OUT027,1027.0535387618434
DRC12,OUT027,5593.053805033892
FDC47,OUT046,3908.847318309793
FDE57,OUT045,1807.3594474135832
FDT14,OUT045,1796.7225643296883
NCZ53,OUT046,2877.097405912663
FDE28,OUT018,2815.3502469986693
FDR19,OUT035,2644.22069553994
NCF54,OUT019,475.5441681196317
FDZ08,OUT046,1423.3558191549223
NCJ05,OUT018,2544.9689551387473
FDF59,OUT046,1798.8024403469367
NCO05,OUT035,1796.7225643296883
FDW24,OUT018,396.4276065588624
NCX42,OUT018,2786.2413045764742
NCA53,OUT035,803.4803817414812
FDI45,OUT019,475.8785731965761
FDG46,OUT046,1796.7225643296883
FDM20,OUT010,617.7255327913654
FDW11,OUT010,420.8743909648776
FDX08,OUT035,2866.1244045367084
NCK17,OUT035,803.4803817414812
FDK32,OUT018,2500.952637550999
NCA42,OUT035,2832.553825460663
DRI01,OUT035,2862.0806663975586
NCL55,OUT049,3908.847318309793
DRE25,OUT018,889.9003267963797
FDD14,OUT017,2877.097405912663
FDB10,OUT046,3908.847318309793
DRN11,OUT035,2690.1705967575476
FDP38,OUT018,396.4276065588624
NCA30,OUT017,2877.097405912663
FDT15,OUT017,2877.097405912663
NCP55,OUT018,404.2471742699102
FDF12,OUT035,2700.801626840394
FDM21,OUT018,2815.3502469986693
FDX56,OUT035,3444.7846727312253
FDF10,OUT017,2697.5284063405834
FDT32,OUT045,2877.097405912663
FDM51,OUT018,889.1200323882651
NCR50,OUT018,2544.9689551387473
FDI19,OUT049,3908.847318309793
FDX21,OUT017,1796.7225643296883
FDR31,OUT035,2697.5284063405834
FDY02,OUT013,3908.847318309793
NCA29,OUT045,2861.164622606139
NCX17,OUT046,3908.847318309793
FDM12,OUT045,2877.097405912663
FDI53,OUT027,4270.095684008849
NCU30,OUT049,2854.3865240781856
FDC56,OUT027,3110.1037731030556
FDK27,OUT018,889.1200323882651
NCK18,OUT017,2859.3376594108236
FDB52,OUT019,481.2336764109058
DRG25,OUT027,5218.86533987491
FDZ13,OUT049,804.2477255757393
FDB57,OUT019,480.99456091340625
FDR40,OUT046,1503.828865392265
NCO14,OUT019,390.49011634059354
NCN19,OUT045,2877.097405912663
FDQ28,OUT019,517.7435006684682
FDO13,OUT018,2775.724512371087
FDK48,OUT013,1368.7141788145007
FDU07,OUT018,2518.934776848777
FDW20,OUT046,1796.7225643296883
FDV12,OUT010,889.5670155111584
FDH24,OUT013,2826.2862056744893
FDV59,OUT049,3818.492672426771
FDK57,OUT045,1796.7225643296883
FDL16,OUT027,1027.0535387618434
NCQ17,OUT046,2736.1324655807607
FDJ15,OUT018,2792.705463791994
FDX24,OUT049,1777.6480741184416
FDT47,OUT046,1792.1361028186245
FDT10,OUT049,827.9271661474966
FDZ37,OUT018,868.594954875059
FDW43,OUT027,6223.900956674366
DRN36,OUT017,1792.1361028186245
FDJ14,OUT045,1391.2750002202595
FDA32,OUT013,3837.903565899295
FDJ38,OUT019,482.26969294086075
FDQ57,OUT017,2697.5284063405834
NCQ41,OUT019,484.59498392895836
FDG56,OUT049,826.9867937196424
DRC13,OUT027,3273.4224569456355
FDV55,OUT035,2684.9398030227426
FDQ49,OUT045,2800.905926788091
FDE29,OUT010,420.8743909648776
FDR03,OUT013,3444.7846727312253
FDD45,OUT049,1776.746639276708
FDN38,OUT010,617.7255327913654
FDT56,OUT046,811.2999494525291
FDT48,OUT045,2981.809033721361
FDU03,OUT049,2869.0757257892374
FDC56,OUT010,889.1200323882651
NCO43,OUT027,2618.009201444713
FDQ27,OUT017,1796.7225643296883
FDR03,OUT046,3444.7846727312253
DRH23,OUT010,401.9204916783506
FDG22,OUT045,803.4803817414812
NCJ42,OUT013,1796.7225643296883
FDR24,OUT046,1736.6332760199775
FDW60,OUT035,2862.0806663975586
FDJ08,OUT013,2877.097405912663
DRL59,OUT018,397.19495039312056
FDG60,OUT010,617.7255327913654
FDW27,OUT017,2741.2055540625065
FDX14,OUT018,720.655664099366
FDC20,OUT013,810.1225183068332
NCS29,OUT018,2815.3502469986693
FDJ56,OUT046,1796.7225643296883
FDB20,OUT019,708.166067610325
FDL28,OUT027,6155.450426315619
FDW01,OUT018,2500.952637550999
FDL03,OUT046,2878.1444290759514
FDX22,OUT049,3774.594562482224
FDJ21,OUT035,2684.9398030227426
FDR31,OUT045,2699.687667371333
FDG21,OUT035,2706.02876472072
FDS22,OUT027,1027.0535387618434
FDK08,OUT035,1795.7850692390182
FDE17,OUT018,2500.952637550999
NCN30,OUT017,1792.1361028186245
FDT50,OUT046,1792.1361028186245
NCX42,OUT049,2851.225939698824
FDJ12,OUT035,3627.9485867492494
NCA18,OUT027,3062.2210556118594
FDP23,OUT019,479.8258992539744
FDX12,OUT013,3908.847318309793
FDN40,OUT018,2525.3140940564786
FDV48,OUT035,1369.671978232461
NCY54,OUT013,2862.0806663975586
FDL16,OUT010,396.4276065588624
FDR45,OUT018,2815.3502469986693
FDJ52,OUT046,2839.9423160909773
DRG01,OUT017,1368.7141788145007
FDP52,OUT013,3908.847318309793
FDU58,OUT017,2877.097405912663
FDL02,OUT045,1796.7225643296883
FDG28,OUT013,3908.847318309793
FDA19,OUT035,1798.8024403469367
FDW46,OUT027,1816.633181251586
NCD43,OUT049,1796.7225643296883
DRG39,OUT013,804.2477255757393
NCF55,OUT049,803.4803817414812
FDJ07,OUT046,1796.7225643296883
FDE08,OUT046,2700.801626840394
FDP56,OUT019,390.49011634059354
FDT45,OUT045,807.3644207817364
FDF17,OUT018,2792.705463791994
FDX44,OUT046,1673.9307600326129
FDM28,OUT027,4968.918798419726
FDI36,OUT049,2878.1444290759514
FDS07,OUT045,1796.7225643296883
FDD36,OUT045,1796.7225643296883
FDW11,OUT046,827.9271661474966
FDN40,OUT049,2729.817956923969
NCQ18,OUT049,1792.1361028186245
NCQ54,OUT017,2859.3376594108236
NCS42,OUT045,1756.0746565396182
DRH39,OUT010,626.7853289946056
FDC09,OUT027,2624.3353521256204
FDT08,OUT010,662.151578682995
FDC08,OUT035,3902.9866353280845
FDT20,OUT017,803.4803817414812
FDS35,OUT035,837.2646830522547
FDX58,OUT018,2792.705463791994
FDW58,OUT046,1796.7225643296883
DRD27,OUT046,1795.7850692390182
FDH32,OUT019,858.9132563505591
FDS26,OUT035,3908.847318309793
FDQ31,OUT046,1657.3017142673198
FDP11,OUT018,2815.3502469986693
FDD58,OUT017,1795.7850692390182
FDM33,OUT045,3841.266162140263
FDZ16,OUT049,2877.097405912663
NCS29,OUT010,617.7255327913654
NCM18,OUT019,416.3969782103497
FDP11,OUT049,3874.7010329912755
NCC42,OUT017,1818.4375407562798
DRM23,OUT046,2862.0806663975586
NCN55,OUT027,6145.589253515203
FDK46,OUT013,3908.847318309793
FDR01,OUT046,2912.897630929322
NCA05,OUT045,2700.801626840394
NCP43,OUT017,2862.0806663975586
FDR12,OUT010,595.4595633992814
FDQ01,OUT013,3908.847318309793
FDM13,OUT046,1803.1696860063396
FDQ19,OUT017,3908.847318309793
FDK56,OUT019,480.64978302817354
NCX06,OUT010,595.0807495846886
FDO56,OUT027,3064.7955217473213
FDU45,OUT045,1796.7225643296883
FDI16,OUT019,400.0679642451258
FDL32,OUT046,1796.7225643296883
FDA07,OUT046,1796.7225643296883
FDA14,OUT045,2697.5284063405834
FDV46,OUT027,3351.957630386273
NCO07,OUT035,3811.7935385878595
NCP41,OUT046,1796.7225643296883
FDY60,OUT018,927.3928746437027
FDN38,OUT017,3908.847318309793
FDO15,OUT046,915.681530417996
FDT60,OUT013,1796.7225643296883
FDA55,OUT035,3898.9577835377954
FDE02,OUT010,890.398322414376
DRJ39,OUT049,3894.3455811352032
FDV34,OUT035,896.4846558569792
FDS20,OUT027,5189.432117424222
FDF02,OUT027,2621.7608859901593
FDW40,OUT017,1989.9433802265764
NCB43,OUT046,2877.097405912663
FDR58,OUT017,1737.4815301994054
DRJ59,OUT035,803.4803817414812
NCD30,OUT017,1795.7850692390182
FDE14,OUT017,1792.1361028186245
FDC28,OUT018,889.1200323882651
FDU16,OUT018,800.4681717659798
NCD19,OUT035,810.1225183068332
FDU21,OUT046,803.4803817414812
FDV59,OUT027,5573.455639224403
FDU03,OUT045,2876.039142130171
FDC33,OUT010,595.0807495846886
NCR42,OUT035,803.4803817414812
DRH59,OUT035,921.3420816669424
NCM31,OUT035,1822.5946406105502
FDS50,OUT035,3896.520894103718
FDP39,OUT046,806.312374613207
FDQ55,OUT013,1796.7225643296883
FDV36,OUT019,858.1465288938833
FDI05,OUT027,2252.1839135328773
FDS45,OUT027,2634.137249965235
FDA39,OUT045,803.4803817414812
FDC37,OUT010,889.1200323882651
FDJ60,OUT027,4366.138189988061
DRQ35,OUT046,1796.7225643296883
NCJ06,OUT046,1796.7225643296883
NCY42,OUT018,2460.5275296623076
DRM37,OUT049,2877.097405912663
FDR14,OUT045,804.2477255757393
FDE51,OUT049,803.4803817414812
FDT33,OUT017,2859.3376594108236
FDR08,OUT013,1796.7225643296883
FDE36,OUT010,600.6984305516704
FDL22,OUT019,861.7728133619337
FDR44,OUT013,1803.1696860063396
FDI56,OUT019,860.8880703493162
FDE47,OUT010,888.4919309562335
FDV27,OUT010,885.6284590235912
FDV10,OUT049,803.4803817414812
FDC40,OUT045,1373.4352921948052
NCX41,OUT013,3803.994263833434
NCQ38,OUT027,2621.7608859901593
FDV12,OUT027,2621.402541437809
FDE52,OUT017,1687.8879416157877
FDG20,OUT027,4690.118998249796
FDV16,OUT027,1027.0535387618434
FDI32,OUT017,1796.7225643296883
FDJ32,OUT049,827.9271661474966
FDN39,OUT018,2788.361378906467
FDY34,OUT017,2860.301746815413
FDC14,OUT035,803.4803817414812
FDA55,OUT017,3901.01418249114
FDZ50,OUT010,595.0807495846886
DRG13,OUT049,2854.3865240781856
FDP01,OUT013,2725.7316672148354
NCG54,OUT017,2862.0806663975586
FDM13,OUT045,1803.1696860063396
NCO18,OUT027,4981.545589601764
NCW41,OUT013,2743.23046496742
FDM52,OUT027,4173.697510389737
NCF55,OUT035,803.4803817414812
FDT09,OUT046,1803.1696860063396
NCM19,OUT035,1796.7225643296883
FDW12,OUT018,2484.613551087872
FDP15,OUT019,482.58134986701174
FDK36,OUT045,803.4803817414812
FDZ25,OUT035,2862.0806663975586
NCW06,OUT049,2877.097405912663
FDW60,OUT046,2864.1726929710603
DRC49,OUT013,2695.412221643956
NCT17,OUT035,2877.097405912663
NCN06,OUT018,2775.724512371087
FDC45,OUT013,2862.0806663975586
DRJ47,OUT019,475.734289309959
NCF06,OUT045,3908.847318309793
FDE21,OUT010,889.1200323882651
DRG27,OUT013,803.4803817414812
FDW40,OUT049,1818.4375407562798
NCO53,OUT046,2877.097405912663
FDE23,OUT049,803.4803817414812
FDQ16,OUT046,1796.7225643296883
FDS26,OUT045,3908.847318309793
FDZ13,OUT010,396.4276065588624
FDS14,OUT049,2743.23046496742
FDC10,OUT045,1796.7225643296883
FDY16,OUT049,2877.097405912663
FDJ20,OUT035,1796.7225643296883
FDV43,OUT035,803.4803817414812
FDZ32,OUT027,2624.3353521256204
FDR23,OUT046,2862.0806663975586
FDN24,OUT035,807.3644207817364
FDE34,OUT027,5169.3839979845725
FDU31,OUT013,3841.266162140263
FDW33,OUT018,889.1200323882651
FDU26,OUT046,1796.7225643296883
FDE20,OUT027,4458.993705509406
NCW05,OUT035,1796.7225643296883
FDB22,OUT018,2500.952637550999
FDO56,OUT046,1796.7225643296883
FDA19,OUT027,3335.085726980609
DRI39,OUT045,810.1225183068332
FDH52,OUT018,420.8743909648776
FDZ50,OUT035,2877.097405912663
NCN42,OUT035,2699.687667371333
FDB53,OUT013,2700.801626840394
DRG11,OUT017,1796.7225643296883
DRK11,OUT027,4179.640706728782
FDQ60,OUT017,1796.7225643296883
FDT36,OUT017,803.4803817414812
DRG25,OUT018,2792.705463791994
DRJ23,OUT046,2877.097405912663
FDG05,OUT035,2826.2862056744893
NCK06,OUT018,889.1200323882651
FDU52,OUT017,2729.817956923969
FDW07,OUT018,872.9982887921291
NCM17,OUT045,803.4803817414812
FDA22,OUT045,2860.301746815413
NCA41,OUT018,2792.705463791994
FDF38,OUT035,803.4803817414812
FDH52,OUT046,828.390654794649
FDY58,OUT019,481.7330045469031
FDZ16,OUT045,2877.097405912663
NCM18,OUT017,827.9271661474966
FDA22,OUT018,2786.2413045764742
NCJ43,OUT035,2862.0806663975586
FDI34,OUT027,6168.009729895651
FDG56,OUT046,827.9271661474966
FDS34,OUT046,1796.7225643296883
DRC01,OUT035,803.4803817414812
FDQ04,OUT035,803.4803817414812
FDK04,OUT035,811.2999494525291
FDT51,OUT049,1796.7225643296883
FDV26,OUT017,2877.097405912663
FDS04,OUT049,1818.4375407562798
FDW43,OUT018,2815.3502469986693
FDQ28,OUT010,655.3544363134272
NCK06,OUT017,1796.7225643296883
FDS23,OUT018,900.35766053164
FDZ36,OUT019,479.6590425400088
FDE56,OUT018,423.27041196646445
FDW10,OUT027,4744.2167620035925
NCN14,OUT045,2877.097405912663
NCQ18,OUT045,1792.1361028186245
FDW08,OUT017,1796.7225643296883
FDU43,OUT035,3908.847318309793
FDR33,OUT010,889.1200323882651
FDM24,OUT010,662.9633509983671
NCZ05,OUT046,1796.7225643296883
NCV41,OUT035,1796.7225643296883
FDV11,OUT018,2792.705463791994
NCY05,OUT035,803.4803817414812
FDV44,OUT018,2792.705463791994
FDW32,OUT049,1522.210556537877
NCU18,OUT027,3442.3943168508445
NCC43,OUT035,3908.847318309793
FDW19,OUT013,1796.7225643296883
FDN31,OUT035,2877.097405912663
FDI48,OUT045,803.4803817414812
FDS24,OUT017,1735.738730370014
FDF46,OUT049,1796.7225643296883
DRG23,OUT017,2706.02876472072
FDG14,OUT018,2500.952637550999
NCY30,OUT049,2866.1244045367084
FDO28,OUT018,889.1200323882651
DRD24,OUT035,1822.5946406105502
FDI33,OUT049,1735.738730370014
FDN32,OUT046,2877.097405912663
FDR16,OUT045,3811.7935385878595
FDF26,OUT046,2728.5715822551874
NCN29,OUT018,396.4276065588624
FDE20,OUT045,2860.301746815413
FDA46,OUT046,2877.097405912663
FDU28,OUT045,2877.097405912663
FDQ48,OUT045,1795.7850692390182
FDV36,OUT013,1798.8024403469367
FDR14,OUT018,400.3116455991176
FDP23,OUT017,3836.74857907511
FDP56,OUT013,803.4803817414812
FDK48,OUT010,635.5210830657734
FDR48,OUT046,2714.9986029941883
NCY29,OUT049,811.2999494525291
FDM22,OUT018,400.3116455991176
DRJ01,OUT013,2851.225939698824
FDZ43,OUT045,3908.847318309793
FDV03,OUT035,2729.817956923969
FDX11,OUT027,5059.687007048858
NCA41,OUT027,5556.348290783089
FDE38,OUT017,2860.301746815413
FDI27,OUT018,396.4276065588624
FDN32,OUT013,2877.097405912663
NCN43,OUT017,1796.7225643296883
FDB47,OUT027,5629.873745088442
FDV03,OUT017,2736.1324655807607
NCN30,OUT045,1792.1361028186245
NCV54,OUT010,889.1200323882651
FDV07,OUT013,1796.7225643296883
FDP07,OUT049,2882.799453875337
FDK48,OUT018,451.13556426221055
FDM15,OUT019,526.4999463966425
FDY19,OUT027,3065.153866299672
FDK46,OUT046,3908.847318309793
FDY11,OUT045,843.1728826250275
FDH09,OUT046,804.2477255757393
FDO08,OUT027,4365.196058014179
FDU14,OUT013,3908.847318309793
FDD22,OUT027,3049.902115282227
FDM27,OUT017,2797.535448501706
FDL02,OUT027,2621.402541437809
NCA17,OUT035,2699.687667371333
FDE38,OUT019,480.4038491911336
NCG07,OUT049,2877.097405912663
DRC27,OUT013,3908.847318309793
FDA27,OUT035,3908.847318309793
FDW40,OUT045,1822.5946406105502
DRI11,OUT013,1796.7225643296883
FDN50,OUT046,1792.1361028186245
FDR12,OUT046,2862.0806663975586
FDT34,OUT027,2622.2775215704623
FDW11,OUT035,827.9271661474966
NCO30,OUT027,5204.903846369254
FDZ34,OUT017,2877.097405912663
FDU45,OUT017,1796.7225643296883
NCD42,OUT035,803.4803817414812
FDX25,OUT045,2869.0757257892374
NCR29,OUT046,810.5477003106193
FDX43,OUT019,476.2359517245565
FDB04,OUT010,862.1297803196518
FDR49,OUT027,1287.0718640695088
FDS39,OUT018,925.5378540283597
FDW58,OUT045,1796.7225643296883
FDG22,OUT019,390.49011634059354
FDG31,OUT017,832.888988986684
NCV53,OUT027,6154.279107470001
DRJ37,OUT035,2700.801626840394
FDV07,OUT035,1796.7225643296883
FDW52,OUT018,2781.9548383903516
FDT15,OUT045,2877.097405912663
FDD02,OUT018,889.1200323882651
FDM16,OUT035,873.8511067209671
NCE55,OUT046,2862.0806663975586
FDB57,OUT018,2815.3502469986693
FDQ04,OUT013,803.4803817414812
FDQ47,OUT019,390.49011634059354
FDY14,OUT019,481.2336764109058
DRK37,OUT017,2877.097405912663
FDO25,OUT017,3785.4316071111343
FDL57,OUT046,3908.847318309793
NCK29,OUT018,889.1200323882651
FDK46,OUT027,6214.977270549153
NCB43,OUT010,595.0807495846886
DRE01,OUT027,6200.000039165452
FDC46,OUT018,2792.705463791994
FDQ23,OUT045,1796.7225643296883
FDX38,OUT049,803.4803817414812
FDG60,OUT018,2815.3502469986693
FDW55,OUT017,3908.847318309793
FDP39,OUT013,803.4803817414812
FDB20,OUT018,723.0359571276223
FDV21,OUT017,1796.7225643296883
FDZ02,OUT013,1792.1361028186245
FDP19,OUT027,3329.7547437086764
FDA38,OUT035,3908.847318309793
FDH22,OUT045,1798.8024403469367
DRM11,OUT045,3908.847318309793
FDO12,OUT027,5570.89973717237
FDT14,OUT049,1796.7225643296883
FDW34,OUT010,617.7255327913654
FDG04,OUT027,5209.1700438411335
FDW59,OUT018,852.3684064280934
FDR33,OUT018,889.1200323882651
FDP32,OUT013,1798.8024403469367
FDL13,OUT027,6174.845314255489
FDD22,OUT013,1796.7225643296883
FDV40,OUT027,1819.556948638825
NCD55,OUT046,803.4803817414812
FDQ20,OUT010,396.4276065588624
FDD28,OUT045,811.2999494525291
FDC39,OUT045,3772.4859982062776
NCR17,OUT049,1796.7225643296883
DRO35,OUT018,889.1200323882651
FDF40,OUT049,3908.847318309793
FDR31,OUT018,2460.5275296623076
NCQ41,OUT017,2877.097405912663
FDP38,OUT046,803.4803817414812
NCU54,OUT027,5631.846604381947
FDG22,OUT018,396.4276065588624
DRK59,OUT013,3908.847318309793
FDC37,OUT046,1796.7225643296883
NCO42,OUT013,2697.5284063405834
NCT42,OUT017,2700.801626840394
FDX27,OUT035,1789.400805746564
FDV40,OUT018,460.9481851700241
FDT45,OUT027,1730.033775314605
FDS47,OUT019,848.4394014778424
FDR45,OUT035,3908.847318309793
FDB03,OUT045,3908.847318309793
FDO49,OUT035,806.312374613207
FDU60,OUT027,4367.5273106225495
FDB26,OUT018,397.19495039312056
FDB46,OUT017,3811.7935385878595
FDQ37,OUT019,479.20523009001204
FDN03,OUT017,3908.847318309793
NCX30,OUT045,3908.847318309793
FDK32,OUT019,518.8309207700183
DRM47,OUT013,2877.097405912663
NCO02,OUT046,856.0608991821346
FDP04,OUT013,838.2539488606317
NCO43,OUT049,1796.7225643296883
FDD59,OUT013,1426.1621107304982
FDQ10,OUT017,2862.0806663975586
FDW45,OUT035,2699.687667371333
NCK30,OUT049,3908.847318309793
FDU31,OUT018,2814.1949691636814
NCQ17,OUT019,520.0422580039968
FDN01,OUT017,2862.0806663975586
FDZ19,OUT049,2862.0806663975586
DRG37,OUT017,2739.279609571499
FDE32,OUT045,803.4803817414812
FDO34,OUT049,2860.301746815413
FDM04,OUT019,390.49011634059354
FDZ25,OUT049,2862.0806663975586
FDU08,OUT049,1795.7850692390182
NCW30,OUT045,3908.847318309793
NCM18,OUT013,827.9271661474966
FDS22,OUT035,803.4803817414812
NCH18,OUT017,3908.847318309793
