Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR34,OUT027,6014.285933255231
FDU04,OUT045,1886.569147828707
FDE35,OUT019,108.16441010866853
NCD31,OUT035,2806.3812511184524
FDJ56,OUT035,1647.5417053720068
NCU53,OUT046,2595.8800136014024
FDD39,OUT035,3455.2248808657005
NCU17,OUT019,310.2072695719243
FDJ20,OUT046,1983.5159747410185
NCW41,OUT018,2253.065776745596
FDL52,OUT035,689.2694665146544
FDS39,OUT035,2374.6424220281233
DRJ47,OUT045,2728.1173201338415
FDP13,OUT010,110.81859522642932
DRK39,OUT010,239.90811166366817
FDF28,OUT010,356.3278073605117
FDB09,OUT045,1962.085383765444
FDM51,OUT046,1593.735242673903
DRM49,OUT018,636.8507302728658
DRF23,OUT013,2843.3325443998338
DRH01,OUT035,2876.8139777175084
FDH12,OUT027,2762.2411946004745
FDA28,OUT019,375.532737052004
FDW37,OUT018,1264.1045639893791
FDF02,OUT046,1705.3498836099925
DRL37,OUT046,690.7084567353197
NCF43,OUT046,2128.7819180868105
FDH08,OUT010,621.5832304341247
FDR34,OUT019,654.586907929023
NCK19,OUT049,3107.964272747621
NCD55,OUT018,553.4325047548385
FDT27,OUT049,3749.330717075366
FDQ57,OUT045,2442.629770130902
FDA47,OUT035,2645.4598940803808
DRG15,OUT027,1746.2810921429136
FDE05,OUT018,1925.5864331206622
FDN46,OUT046,1682.4712009387467
FDX27,OUT027,2565.8711431987426
FDT51,OUT045,1714.331858597796
FDU33,OUT013,749.6286152420354
FDJ16,OUT027,1702.8301127101063
FDD20,OUT019,363.39557659748766
FDT36,OUT049,595.6558799230088
DRF15,OUT027,3946.420576987397
FDN52,OUT010,279.2304675841144
FDC22,OUT027,5240.978366418574
FDX15,OUT045,2514.1996204827446
FDT13,OUT013,3168.7299001200063
FDU04,OUT017,1992.8591482562215
FDU31,OUT019,636.4449113514596
FDW59,OUT027,2316.8768740208898
NCO29,OUT046,2668.4970196955337
FDL15,OUT035,2459.531149967999
FDI41,OUT049,2470.147860635939
FDQ48,OUT049,1690.0843154765932
DRI39,OUT013,904.6100781187994
FDI08,OUT013,4288.822853918437
FDC21,OUT049,1812.7979060417892
FDF58,OUT035,1065.6886113383546
FDS08,OUT010,452.79386714927796
FDE47,OUT045,1895.1971224511487
NCP18,OUT019,447.8463769880259
NCR41,OUT013,1609.1181033565035
FDA27,OUT013,4069.2744990765204
FDA43,OUT035,3221.307027302537
FDA49,OUT045,1320.692076677596
NCE55,OUT018,2549.040748752783
DRM49,OUT027,1152.5986839333561
FDF22,OUT027,5775.3966884562715
FDQ15,OUT018,1122.003928486015
NCS54,OUT017,3012.0798219055705
NCY05,OUT013,658.7840550273437
FDR45,OUT046,3914.9148751709854
FDK57,OUT049,2060.8393189067124
FDF41,OUT010,866.3523890773811
FDV21,OUT046,2123.198596839229
FDD51,OUT046,742.2376265145435
FDF33,OUT046,1774.0853217428307
FDA38,OUT046,3660.0111702593076
FDR56,OUT045,3114.7923753061214
NCN41,OUT017,2052.022901924201
FDC60,OUT027,2343.2855895725816
FDB47,OUT045,3299.0025954617913
DRH01,OUT013,2866.129357006786
FDW08,OUT046,1709.5903539592905
FDF38,OUT027,1055.4423723835064
FDY32,OUT017,2630.129457366705
FDG34,OUT049,1768.6833479467527
FDG47,OUT019,731.1391820175515
NCF18,OUT035,3145.41619560549
FDL39,OUT019,546.9083809600642
NCH55,OUT035,2129.2077280244193
DRJ35,OUT049,945.0671048932038
FDS44,OUT035,4109.556419555116
DRE01,OUT018,3487.292372653345
FDY39,OUT013,3251.1418692247435
FDY32,OUT018,2302.0755366702674
FDR33,OUT027,2806.1079104320715
NCP50,OUT049,1346.5956343321843
FDZ47,OUT018,1411.2341683338113
FDU57,OUT049,2447.5298027552462
FDY44,OUT013,3118.477489644707
DRH59,OUT018,1010.6657936361628
FDB03,OUT027,6389.804425153425
FDY46,OUT045,2932.973658784901
FDM39,OUT045,2867.9333196876137
FDY36,OUT035,1272.9524334648831
NCM55,OUT035,3204.84866487148
FDJ50,OUT010,161.58189485133943
DRL60,OUT013,2477.872547288179
NCJ54,OUT049,3972.7037141602304
FDX59,OUT017,586.3049077625316
FDI07,OUT013,3152.7051828596204
DRF51,OUT010,94.81703094205564
FDM14,OUT017,1713.4781701258362
FDP21,OUT045,3114.9833080912927
FDE40,OUT035,1052.3876752970095
FDE05,OUT035,2410.431877924909
FDM13,OUT027,3629.0393319816485
FDC34,OUT027,3945.9741806548
NCI55,OUT018,1764.3772328114242
NCE43,OUT018,2376.792754299226
FDW58,OUT018,1443.9473586613553
FDG60,OUT045,3796.9719314355934
FDV31,OUT017,2819.442011716104
FDR47,OUT013,3116.2889918317624
FDM60,OUT019,20.209068300717455
NCF06,OUT018,3672.378305092213
NCN26,OUT027,2977.5828587267447
FDQ59,OUT049,1314.02120336087
FDF09,OUT046,630.994616604516
NCS06,OUT017,4378.03317541083
FDT44,OUT046,2013.9570671654856
FDI19,OUT017,4066.508487722856
FDT22,OUT017,944.3505126245774
NCF54,OUT027,4640.813268669475
DRG25,OUT045,2869.778910700763
FDB59,OUT017,3364.566582627819
FDQ37,OUT017,3327.12754567668
FDP56,OUT035,814.9073305380397
FDW44,OUT035,2975.569900612251
FDJ26,OUT010,580.1874828278542
FDU43,OUT018,3306.962739102489
FDW33,OUT045,1640.332099569051
NCX53,OUT027,3639.984642852097
FDN56,OUT010,382.6799014625493
DRF15,OUT049,2469.905907211838
FDO33,OUT017,1877.3810352086255
FDZ39,OUT010,245.90082332684977
NCJ19,OUT017,924.0942543572672
FDU01,OUT035,3118.245637448138
FDT12,OUT035,3763.191050962575
NCM18,OUT018,826.5095441799616
FDP19,OUT017,2288.486043047417
NCR42,OUT049,578.590446762852
FDN10,OUT046,1893.176579408584
FDG44,OUT017,939.7739153834896
FDQ10,OUT046,2865.160633837315
DRH13,OUT049,1691.7332000019514
FDT52,OUT013,3870.2226050680097
FDM56,OUT045,1766.322066827302
NCO43,OUT010,231.09831939596336
NCV29,OUT035,3106.8195843858994
NCF06,OUT013,4214.309555920166
FDO50,OUT035,1509.3366905928256
FDT59,OUT013,3874.369241358834
FDX40,OUT027,1005.0994654126118
FDE50,OUT017,3288.507680751266
FDX51,OUT017,3217.306698185851
NCD30,OUT018,1354.1884304015525
FDK15,OUT013,1643.0784014102142
FDL12,OUT045,978.753041221259
FDK46,OUT017,4075.389450798776
DRH49,OUT010,252.10479607895917
FDQ57,OUT046,2343.1245674731636
FDY59,OUT017,1492.3760897961322
FDO09,OUT018,3697.041604608821
NCG30,OUT035,2079.9913514972523
FDM09,OUT017,2686.242704339452
NCN17,OUT027,2731.3714404735006
NCS42,OUT013,1433.6014662655323
FDD02,OUT019,328.84908323263176
FDE34,OUT013,3182.4774152738164
FDU38,OUT045,3048.0812377535276
FDB33,OUT046,2593.605459272857
NCJ29,OUT017,1406.5306774879966
FDZ27,OUT035,770.6138762175436
FDI40,OUT013,1622.109090678142
FDG22,OUT013,629.5482883679816
FDT51,OUT017,1802.137326769257
FDF20,OUT018,2795.4232057007853
FDV50,OUT035,1939.6754721401858
FDT02,OUT049,611.8127248547808
DRC49,OUT017,2370.6665457469644
FDF26,OUT049,2403.6901277238417
FDV52,OUT035,2045.299647842959
FDX59,OUT049,615.4386638595311
FDV25,OUT035,3923.742246142589
FDW23,OUT027,992.1794290656055
FDE53,OUT018,1487.1847734688024
FDA19,OUT017,2109.3539840983685
FDH22,OUT046,2113.1223993622016
NCO41,OUT013,1604.6468074964187
FDX12,OUT017,4211.373226783851
FDF17,OUT013,3191.6783144607753
FDS11,OUT045,3663.188308949165
FDR51,OUT035,2559.5884111163
FDT49,OUT010,244.78598879420582
FDC56,OUT013,2009.1566072435053
FDR13,OUT027,3099.9668571566754
FDQ60,OUT035,2016.2128898030478
FDN38,OUT049,4112.712498286974
NCL29,OUT013,2623.7316678658626
FDO13,OUT027,4243.165162502281
FDE26,OUT018,2067.5981518576937
FDA31,OUT010,437.7341260029059
FDX14,OUT035,1260.2558066600118
FDA34,OUT045,2904.1024759900824
FDF26,OUT013,2451.7374172913756
FDE38,OUT045,2571.6867547117963
DRI11,OUT046,1901.5954755427515
FDQ60,OUT027,3036.084577873783
FDL21,OUT027,1054.529119878478
DRC12,OUT027,5254.320034278845
FDC47,OUT046,3698.2311233089035
FDE57,OUT045,2213.160798160887
FDT14,OUT045,1923.3980709468585
NCZ53,OUT046,3179.0041501403516
FDE28,OUT018,3362.7169850066675
FDR19,OUT035,2381.678619335866
NCF54,OUT019,518.4001637219333
FDZ08,OUT046,1305.590374251023
NCJ05,OUT018,2112.6403651067258
FDF59,OUT046,1938.1431397340823
NCO05,OUT035,1701.1252094807796
FDW24,OUT018,690.290705034358
NCX42,OUT018,2432.0576783655424
NCA53,OUT035,831.8645974131513
FDI45,OUT019,542.6930492508129
FDG46,OUT046,1914.9499849688514
FDM20,OUT010,618.6544746493008
FDW11,OUT010,156.11800778190263
FDX08,OUT035,3042.371359125215
NCK17,OUT035,681.5276041928703
FDK32,OUT018,1995.6076185765387
NCA42,OUT035,2691.8668283316993
DRI01,OUT035,2899.971003129158
NCL55,OUT049,4134.048630057538
DRE25,OUT018,1312.8763351706596
FDD14,OUT017,3113.273120658774
FDB10,OUT046,3863.4989328340907
DRN11,OUT035,2518.267213238447
FDP38,OUT018,669.5562414948658
NCA30,OUT017,3040.602704716128
FDT15,OUT017,3148.911074605031
NCP55,OUT018,829.0088590056428
FDF12,OUT035,2546.336142054739
FDM21,OUT018,3636.7005580549994
FDX56,OUT035,3512.977873026812
FDF10,OUT017,2421.180036644205
FDT32,OUT045,3017.115847063316
FDM51,OUT018,1403.331509360161
NCR50,OUT018,1986.1598838990865
FDI19,OUT049,4020.9543743124714
FDX21,OUT017,1740.9791989485116
FDR31,OUT035,2425.0960169715963
FDY02,OUT013,4280.494304255806
NCA29,OUT045,2787.4210696664127
NCX17,OUT046,3686.695328049009
FDM12,OUT045,2913.6137784020975
FDI53,OUT027,4070.113708865877
NCU30,OUT049,2642.2102932462712
FDC56,OUT027,3292.7585125017113
FDK27,OUT018,1809.6795559929278
NCK18,OUT017,2775.2295227361155
FDB52,OUT019,665.5850659241427
DRG25,OUT027,5231.7501684079525
FDZ13,OUT049,860.5234968321329
FDB57,OUT019,580.1667360992889
FDR40,OUT046,1418.3647977503986
NCO14,OUT019,31.919397609215153
NCN19,OUT045,3051.917884461489
FDQ28,OUT019,444.171757029741
FDO13,OUT018,2295.0808730977205
FDK48,OUT013,1263.337302630113
FDU07,OUT018,2046.7236857709154
FDW20,OUT046,2032.10415435979
FDV12,OUT010,206.5465745561297
FDH24,OUT013,2607.062837366935
FDV59,OUT049,3596.042573297361
FDK57,OUT045,2001.3703371544925
FDL16,OUT027,1196.0663171868048
NCQ17,OUT046,2449.339755922808
FDJ15,OUT018,2633.2157741736246
FDX24,OUT049,1499.2845332085637
FDT47,OUT046,1560.0728805919307
FDT10,OUT049,950.9758620431954
FDZ37,OUT018,1201.7732303324606
FDW43,OUT027,6300.905865439058
DRN36,OUT017,1632.2000038370807
FDJ14,OUT045,1316.7733592215643
FDA32,OUT013,3400.241238646343
FDJ38,OUT019,578.7476102599837
FDQ57,OUT017,2405.2976730876344
NCQ41,OUT019,589.0967127912494
FDG56,OUT049,986.855293900035
DRC13,OUT027,3385.5467515891996
FDV55,OUT035,2497.3308185314836
FDQ49,OUT045,2392.390744014795
FDE29,OUT010,157.3068569493152
FDR03,OUT013,3434.6331363255667
FDD45,OUT049,1502.6083588537351
FDN38,OUT010,698.1600841715066
FDT56,OUT046,967.1730259723613
FDT48,OUT045,3245.6517176433777
FDU03,OUT049,3058.4553211843804
FDC56,OUT010,295.2234171266618
NCO43,OUT027,2534.679378265291
FDQ27,OUT017,1746.335139427596
FDR03,OUT046,3374.747708853358
DRH23,OUT010,159.65622508862077
FDG22,OUT045,640.3826306141582
NCJ42,OUT013,1744.27903792493
FDR24,OUT046,1478.1660693622216
FDW60,OUT035,2895.582881577305
FDJ08,OUT013,3091.3767623113154
DRL59,OUT018,701.7809302662797
FDG60,OUT010,617.2615285140448
FDW27,OUT017,2549.3438176621275
FDX14,OUT018,1083.2558481869305
FDC20,OUT013,850.8074142198711
NCS29,OUT018,3378.928202220086
FDJ56,OUT046,1676.929318637276
FDB20,OUT019,222.7825521347421
FDL28,OUT027,6214.410833171197
FDW01,OUT018,2039.033303126084
FDL03,OUT046,3078.6702261635583
FDX22,OUT049,3604.580217562897
FDJ21,OUT035,2472.6720761268293
FDR31,OUT045,2340.266918706643
FDG21,OUT035,2461.266533815365
FDS22,OUT027,1053.7948900003767
FDK08,OUT035,1625.70351710799
FDE17,OUT018,2007.8813703565972
NCN30,OUT017,1555.2810095129237
FDT50,OUT046,1518.2445347803293
NCX42,OUT049,2648.5817807938415
FDJ12,OUT035,3525.875238126554
NCA18,OUT027,3163.8775446203676
FDP23,OUT019,619.6350317314987
FDX12,OUT013,4012.0978502577223
FDN40,OUT018,2106.6930885817537
FDV48,OUT035,1355.9559485104
NCY54,OUT013,2846.7395792959273
FDL16,OUT010,116.27485173233634
FDR45,OUT018,3270.6372160610867
FDJ52,OUT046,2510.632090165281
DRG01,OUT017,1316.1566721927954
FDP52,OUT013,3957.11444483556
FDU58,OUT017,3007.805776191888
FDL02,OUT045,1770.023774023115
FDG28,OUT013,3901.1070302319545
FDA19,OUT035,2027.415925810323
FDW46,OUT027,1836.3972088446253
NCD43,OUT049,1650.1003409797654
DRG39,OUT013,826.846544244813
NCF55,OUT049,635.5231949316124
FDJ07,OUT046,1965.4924366434666
FDE08,OUT046,2476.500608751926
FDP56,OUT019,53.7517586361203
FDT45,OUT045,889.4737868642223
FDF17,OUT018,2838.7012408474
FDX44,OUT046,1392.7959453709143
FDM28,OUT027,5037.333350553583
FDI36,OUT049,3175.8339997223975
FDS07,OUT045,1821.226975182856
FDD36,OUT045,1859.7060848335882
FDW11,OUT046,973.5552350829065
FDN40,OUT049,2397.546557308793
NCQ18,OUT049,1618.4341274222465
NCQ54,OUT017,3031.356758536788
NCS42,OUT045,1413.8013134452558
DRH39,OUT010,186.54549046569576
FDC09,OUT027,2775.6194233370256
FDT08,OUT010,383.56353604644653
FDC08,OUT035,3889.599404572358
FDT20,OUT017,647.1444599699876
FDS35,OUT035,1074.922856340515
FDX58,OUT018,2730.4295440542505
FDW58,OUT046,1740.0634938169142
DRD27,OUT046,1587.265205218535
FDH32,OUT019,274.76111938060035
FDS26,OUT035,4302.701036999029
FDQ31,OUT046,1434.3715504546415
FDP11,OUT018,3271.4926121350777
FDD58,OUT017,1685.1190795720179
FDM33,OUT045,3493.079040798968
FDZ16,OUT049,3402.6645730618793
NCS29,OUT010,846.7582612952633
NCM18,OUT019,107.26604293818824
FDP11,OUT049,3541.183141042707
NCC42,OUT017,2276.9177461102363
DRM23,OUT046,2798.9369845350493
NCN55,OUT027,5964.1021466769125
FDK46,OUT013,4323.595558090205
FDR01,OUT046,3233.1738221119303
NCA05,OUT045,2360.409125571987
NCP43,OUT017,3078.497691283789
FDR12,OUT010,491.3156058262506
FDQ01,OUT013,4190.031479566072
FDM13,OUT046,2168.904254566499
FDQ19,OUT017,4029.3588766894186
FDK56,OUT019,582.5938068320589
NCX06,OUT010,516.4663781109358
FDO56,OUT027,3241.932258421957
FDU45,OUT045,1941.2291583118433
FDI16,OUT019,106.06317739046534
FDL32,OUT046,1934.5803867098302
FDA07,OUT046,2046.4036990094264
FDA14,OUT045,2394.7424570044377
FDV46,OUT027,3613.3606335856457
NCO07,OUT035,3589.946433632228
NCP41,OUT046,1706.5482371678681
FDY60,OUT018,1897.5249685048584
FDN38,OUT017,4135.165967166802
FDO15,OUT046,1203.795885283283
FDT60,OUT013,2042.5307850956863
FDA55,OUT035,4016.2828385631897
FDE02,OUT010,198.5783959134367
DRJ39,OUT049,3683.5859210998574
FDV34,OUT035,1236.3414059473432
FDS20,OUT027,5194.357391919639
FDF02,OUT027,2669.5502182304626
FDW40,OUT017,2461.4286087076316
NCB43,OUT046,2960.9563450141227
FDR58,OUT017,1510.5029515285723
DRJ59,OUT035,656.054945813007
NCD30,OUT017,1677.1875422025278
FDE14,OUT017,1644.803710211717
FDC28,OUT018,1543.2709893465355
FDU16,OUT018,1196.2374501397908
NCD19,OUT035,938.5249736201948
FDU21,OUT046,608.1865707207751
FDV59,OUT027,5592.361183641111
FDU03,OUT045,2984.311168629562
FDC33,OUT010,554.5520976006254
NCR42,OUT035,616.149321891371
DRH59,OUT035,1208.4141024858159
NCM31,OUT035,2316.396533669754
FDS50,OUT035,3764.1164893558907
FDP39,OUT046,854.7228066235175
FDQ55,OUT013,1995.438405789152
FDV36,OUT019,388.1301321104155
FDI05,OUT027,2167.4620066954194
FDS45,OUT027,2903.5779634428195
FDA39,OUT045,629.3881720789109
FDC37,OUT010,258.5971612477001
FDJ60,OUT027,4283.881470998369
DRQ35,OUT046,1929.23766948866
NCJ06,OUT046,1890.5242648286148
NCY42,OUT018,2003.267053727152
DRM37,OUT049,3344.8253453497964
FDR14,OUT045,797.3024723957044
FDE51,OUT049,722.3348434486318
FDT33,OUT017,2743.769363535733
FDR08,OUT013,1813.3471735826693
FDE36,OUT010,509.43126337213243
FDL22,OUT019,270.3740919619437
FDR44,OUT013,2211.140379220324
FDI56,OUT019,264.85206104639565
FDE47,OUT010,352.2707173028721
FDV27,OUT010,238.8810624877421
FDV10,OUT049,707.4526817524509
FDC40,OUT045,1254.1310856257614
NCX41,OUT013,3497.0559722659414
NCQ38,OUT027,2631.9519092589885
FDV12,OUT027,2578.8082514570406
FDE52,OUT017,1463.2184938922132
FDG20,OUT027,4662.415925776584
FDV16,OUT027,988.08063223247
FDI32,OUT017,1980.9220011043274
FDJ32,OUT049,985.4100659253555
FDN39,OUT018,2301.359210639078
FDY34,OUT017,2771.9909151909023
FDC14,OUT035,670.1132146662173
FDA55,OUT017,4029.490139677643
FDZ50,OUT010,572.9176262906126
DRG13,OUT049,2765.5876876812536
FDP01,OUT013,2499.781710908962
NCG54,OUT017,2907.635830327318
FDM13,OUT045,2082.1918922638024
NCO18,OUT027,4735.080460714769
NCW41,OUT013,2663.559312114078
FDM52,OUT027,3866.161078527167
NCF55,OUT035,627.0359802194814
FDT09,OUT046,2083.1527431537293
NCM19,OUT035,1796.685870772284
FDW12,OUT018,2008.9504774615752
FDP15,OUT019,736.2971522657631
FDK36,OUT045,780.7130777491673
FDZ25,OUT035,2946.2378435141754
NCW06,OUT049,3113.719762506602
FDW60,OUT046,2913.5396501533464
DRC49,OUT013,2442.884498412373
NCT17,OUT035,3239.1443051918545
NCN06,OUT018,2318.1696861610194
FDC45,OUT013,2714.879384129015
DRJ47,OUT019,540.330691430783
NCF06,OUT045,3933.2823592825184
FDE21,OUT010,303.3488702970044
DRG27,OUT013,671.030078640483
FDW40,OUT049,2350.091091264286
NCO53,OUT046,3114.0318333745076
FDE23,OUT049,756.5391343370129
FDQ16,OUT046,1826.1910694271046
FDS26,OUT045,3986.442856793981
FDZ13,OUT010,127.78380718550014
FDS14,OUT049,2433.395853031737
FDC10,OUT045,1790.130468759612
FDY16,OUT049,3116.195752763526
FDJ20,OUT035,2089.1185581664195
FDV43,OUT035,683.3892658844773
FDZ32,OUT027,2842.6091216390396
FDR23,OUT046,2843.098025787578
FDN24,OUT035,873.7147870444165
FDE34,OUT027,5192.825614298522
FDU31,OUT013,3515.8318001846123
FDW33,OUT018,1479.2173855933454
FDU26,OUT046,1806.8249954285507
FDE20,OUT027,4624.572231662662
NCW05,OUT035,1739.9310344125008
FDB22,OUT018,2118.1378758534865
FDO56,OUT046,1832.5490697581008
FDA19,OUT027,3546.483780686918
DRI39,OUT045,901.6261072935195
FDH52,OUT018,824.497715498753
FDZ50,OUT035,3251.6168898229507
NCN42,OUT035,2584.5834373747807
FDB53,OUT013,2487.2072026294845
DRG11,OUT017,1781.4922579859876
DRK11,OUT027,3809.482444566957
FDQ60,OUT017,2003.8239852470087
FDT36,OUT017,611.4779438870937
DRG25,OUT018,2594.7507647499783
DRJ23,OUT046,3067.5510733955616
FDG05,OUT035,2636.534274987078
NCK06,OUT018,1834.5088061484494
FDU52,OUT017,2443.835024714299
FDW07,OUT018,1209.019357373481
NCM17,OUT045,703.0542815931885
FDA22,OUT045,2554.6844704523924
NCA41,OUT018,2792.749842237167
FDF38,OUT035,671.1310149740783
FDH52,OUT046,996.7545004764333
FDY58,OUT019,629.8503858581856
FDZ16,OUT045,3127.6725590540877
NCM18,OUT017,1043.4667043017764
FDA22,OUT018,2268.189618332913
NCJ43,OUT035,2894.6281318512238
FDI34,OUT027,6194.983304621451
FDG56,OUT046,1028.8255041998766
FDS34,OUT046,1826.4658268833373
DRC01,OUT035,833.4552416732396
FDQ04,OUT035,667.9244031902726
FDK04,OUT035,942.8681081669159
FDT51,OUT049,1745.8814228334554
FDV26,OUT017,3150.0494119770774
FDS04,OUT049,2253.057516545616
FDW43,OUT018,3197.758452990903
FDQ28,OUT010,379.99038513249377
NCK06,OUT017,2055.6394599084797
FDS23,OUT018,1856.3479116472884
FDZ36,OUT019,590.6874064811146
FDE56,OUT018,855.0679570045405
FDW10,OUT027,4623.247466202016
NCN14,OUT045,2879.1780251421933
NCQ18,OUT045,1624.442971738165
FDW08,OUT017,1719.0988380315198
FDU43,OUT035,4115.612330970421
FDR33,OUT010,270.73167823740283
FDM24,OUT010,383.069369304029
NCZ05,OUT046,1677.3979446002813
NCV41,OUT035,1931.5984417412096
FDV11,OUT018,2477.4185964533485
NCY05,OUT035,686.5623521439936
FDV44,OUT018,2760.6418930444866
FDW32,OUT049,1352.8839725475946
NCU18,OUT027,3655.5753484799307
NCC43,OUT035,4088.542989040886
FDW19,OUT013,1789.9777066877607
FDN31,OUT035,3207.8922507462926
FDI48,OUT045,788.8274167509165
FDS24,OUT017,1420.177129939397
FDF46,OUT049,1943.2797808566652
DRG23,OUT017,2346.103748492583
FDG14,OUT018,2100.497926862953
NCY30,OUT049,3001.9962151953764
FDO28,OUT018,1800.8868552084489
DRD24,OUT035,2294.4931107894045
FDI33,OUT049,1540.7078510213948
FDN32,OUT046,3072.928859816631
FDR16,OUT045,3510.82550000878
FDF26,OUT046,2476.149101101311
NCN29,OUT018,718.5019038400635
FDE20,OUT045,2654.19719289292
FDA46,OUT046,3197.5146081075377
FDU28,OUT045,2881.1030497619768
FDQ48,OUT045,1559.0830009188694
FDV36,OUT013,1945.889288673408
FDR14,OUT018,749.3619863713755
FDP23,OUT017,3737.8240094847924
FDP56,OUT013,820.2554805328473
FDK48,OUT010,201.2126906818251
FDR48,OUT046,2472.145131105227
NCY29,OUT049,929.223820160192
FDM22,OUT018,756.6465963235449
DRJ01,OUT013,2671.141638721803
FDZ43,OUT045,3850.8444438216716
FDV03,OUT035,2428.60219005001
FDX11,OUT027,5105.811693407078
NCA41,OUT027,5181.863500393579
FDE38,OUT017,2797.294986094675
FDI27,OUT018,679.8236323227985
FDN32,OUT013,3090.947274873676
NCN43,OUT017,2090.436936390629
FDB47,OUT027,5597.939893170795
FDV03,OUT017,2509.7655259079856
NCN30,OUT045,1545.813099617422
NCV54,OUT010,347.17621277039893
FDV07,OUT013,1663.8225641094123
FDP07,OUT049,3046.550970362362
FDK48,OUT018,1058.3599209319846
FDM15,OUT019,439.73088320616665
FDY19,OUT027,3131.1692711274113
FDK46,OUT046,4249.043695387463
FDY11,OUT045,1047.9892145198232
FDH09,OUT046,817.221236431356
FDO08,OUT027,4485.722817635224
FDU14,OUT013,4009.8495591665733
FDD22,OUT027,2923.745770403376
FDM27,OUT017,2573.7915297170725
FDL02,OUT027,2797.763319344922
NCA17,OUT035,2440.0471942829686
FDE38,OUT019,457.0527800706782
NCG07,OUT049,3103.8595084567696
DRC27,OUT013,4129.178851613949
FDA27,OUT035,4058.673045062798
FDW40,OUT045,2320.2170220920957
DRI11,OUT013,1896.960643394958
FDN50,OUT046,1530.4902811756288
FDR12,OUT046,2729.414846394094
FDT34,OUT027,2689.9277648662905
FDW11,OUT035,997.9190153193333
NCO30,OUT027,4996.1574016198065
FDZ34,OUT017,3271.954576466259
FDU45,OUT017,1928.8277390923276
NCD42,OUT035,633.7095285690766
FDX25,OUT045,2725.287432877604
NCR29,OUT046,906.1849520764767
FDX43,OUT019,480.3967009051619
FDB04,OUT010,269.1296138024222
FDR49,OUT027,1349.4214907424982
FDS39,OUT018,1995.3932452028198
FDW58,OUT045,1628.7461703199822
FDG22,OUT019,21.569906230878495
FDG31,OUT017,997.8822780992318
NCV53,OUT027,6095.914266899003
DRJ37,OUT035,2432.8132996565837
FDV07,OUT035,1789.0208449389952
FDW52,OUT018,2376.2919684440226
FDT15,OUT045,3120.246761606931
FDD02,OUT018,1621.917180540741
FDM16,OUT035,1214.0932524775083
NCE55,OUT046,2867.9547438408767
FDB57,OUT018,3108.097747264208
FDQ04,OUT013,713.5100639694841
FDQ47,OUT019,10.252458817949183
FDY14,OUT019,669.5555073621723
DRK37,OUT017,3038.6266227628093
FDO25,OUT017,3540.8058127246245
FDL57,OUT046,4099.39739999626
NCK29,OUT018,1745.807395352905
FDK46,OUT027,6628.166600900568
NCB43,OUT010,508.8159971159684
DRE01,OUT027,6100.396374837238
FDC46,OUT018,2690.6182004106317
FDQ23,OUT045,1641.5374218242073
FDX38,OUT049,785.3284767923361
FDG60,OUT018,3425.4759706769414
FDW55,OUT017,4038.670927447669
FDP39,OUT013,805.6847572287551
FDB20,OUT018,1144.953636022282
FDV21,OUT017,2172.504272370087
FDZ02,OUT013,1520.5662102366061
FDP19,OUT027,3346.970944259843
FDA38,OUT035,3990.6271247313252
FDH22,OUT045,2043.8609294133403
DRM11,OUT045,4124.230859971693
FDO12,OUT027,5192.948046919542
FDT14,OUT049,2077.7811150931084
FDW34,OUT010,616.7945472224586
FDG04,OUT027,5165.247665019354
FDW59,OUT018,1168.6321124059273
FDR33,OUT018,1509.3699185834848
FDP32,OUT013,2121.5752321292903
FDL13,OUT027,6183.385341434407
FDD22,OUT013,1952.8384173234358
FDV40,OUT027,1958.403181676988
NCD55,OUT046,678.651248935238
FDQ20,OUT010,110.62395184631703
FDD28,OUT045,895.2951086917088
FDC39,OUT045,3500.147801881139
NCR17,OUT049,2025.6899883752037
DRO35,OUT018,1587.3602034029245
FDF40,OUT049,4113.153487119448
FDR31,OUT018,2015.9222764511676
NCQ41,OUT017,3179.7675253479383
FDP38,OUT046,764.3330677188761
NCU54,OUT027,5704.492823656638
FDG22,OUT018,515.8713684669104
DRK59,OUT013,3962.598677326826
FDC37,OUT046,1802.5264780539592
NCO42,OUT013,2365.653297634743
NCT42,OUT017,2528.6428676966257
FDX27,OUT035,1596.5426629702608
FDV40,OUT018,1087.5293335810327
FDT45,OUT027,1543.9356361589016
FDS47,OUT019,233.8144821510037
FDR45,OUT035,4092.378273092303
FDB03,OUT045,3752.171378104702
FDO49,OUT035,903.2461211547025
FDU60,OUT027,4237.500547845445
FDB26,OUT018,691.1457216179685
FDB46,OUT017,3682.7979624851273
FDQ37,OUT019,624.0978108925212
FDN03,OUT017,4163.448357290304
NCX30,OUT045,3986.2503488364932
FDK32,OUT019,427.727939078974
DRM47,OUT013,3131.3116891895015
NCO02,OUT046,1114.4009373338522
FDP04,OUT013,1040.3493331778077
NCO43,OUT049,1652.621001793144
FDD59,OUT013,1330.9463441166886
FDQ10,OUT017,2969.6593430918497
FDW45,OUT035,2431.8272345316386
NCK30,OUT049,4077.8553381940947
FDU31,OUT018,3034.511176916086
NCQ17,OUT019,453.6243868073843
FDN01,OUT017,2895.250919358934
FDZ19,OUT049,2836.8104066150377
DRG37,OUT017,2519.6642936741023
FDE32,OUT045,610.8715803889223
FDO34,OUT049,2800.965917699272
FDM04,OUT019,53.53453624885715
